time,temperature_2m,dew_point_2m,apparent_temperature,relative_humidity_2m,precipitation,rain,cloud_cover,cloud_cover_mid,cloud_cover_low,cloud_cover_high,pressure_msl,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,vapour_pressure_deficit
2020-01-06T18:00,23.5,21.6,27.3,89,0.0,0.0,11,0,11,0,1015.1,1014.4,25.4,0.472,0.31
2020-01-06T19:00,23.6,21.9,27.4,90,0.0,0.0,26,0,35,0,1016.0,1015.3,26.0,0.473,0.29
2020-01-06T20:00,23.2,22.0,26.9,93,0.1,0.1,45,0,45,0,1016.5,1015.8,25.1,0.473,0.2
2020-01-06T21:00,22.9,21.9,26.4,94,0.0,0.0,31,0,31,0,1016.3,1015.6,24.5,0.473,0.16
2020-01-06T22:00,22.6,21.7,26.3,95,0.1,0.1,44,0,44,0,1016.0,1015.3,24.0,0.475,0.14
2020-01-06T23:00,22.3,21.5,25.8,95,0.1,0.1,42,0,42,0,1015.5,1014.8,23.7,0.476,0.13
2020-01-07T00:00,22.2,21.3,25.7,95,0.0,0.0,48,0,48,0,1014.9,1014.2,23.4,0.476,0.14
2020-01-07T01:00,22.1,21.2,25.4,94,0.0,0.0,46,0,46,0,1014.3,1013.6,23.2,0.476,0.15
2020-01-07T02:00,22.1,21.2,25.2,95,0.0,0.0,34,0,34,0,1013.4,1012.7,23.0,0.476,0.14
2020-01-07T03:00,21.6,20.9,25.2,96,0.0,0.0,35,0,35,0,1013.4,1012.7,22.8,0.476,0.11
2020-01-07T04:00,21.7,20.7,25.4,94,0.0,0.0,25,0,25,0,1014.0,1013.3,22.5,0.476,0.16
2020-01-07T05:00,22.4,21.4,26.7,94,0.0,0.0,21,0,21,0,1014.3,1013.6,22.2,0.476,0.16
2020-01-07T06:00,22.6,21.4,27.0,93,0.0,0.0,22,0,22,0,1014.9,1014.2,21.9,0.476,0.19
2020-01-07T07:00,22.3,21.8,26.8,97,0.0,0.0,11,0,13,0,1015.9,1015.2,23.7,0.479,0.08
2020-01-07T08:00,23.4,21.6,27.6,89,0.0,0.0,24,0,24,0,1017.0,1016.3,24.2,0.478,0.31
2020-01-07T09:00,24.3,21.4,28.0,84,0.1,0.1,50,0,50,0,1017.8,1017.1,25.1,0.479,0.49
2020-01-07T10:00,24.8,21.7,28.4,83,0.1,0.1,43,0,43,0,1017.4,1016.7,26.1,0.477,0.53
2020-01-07T11:00,24.9,21.7,28.2,82,0.2,0.2,53,0,53,0,1016.8,1016.1,26.6,0.477,0.55
2020-01-07T12:00,25.0,21.8,28.3,82,0.1,0.1,87,0,87,0,1015.9,1015.2,27.2,0.476,0.56
2020-01-07T13:00,24.9,21.8,27.8,83,0.0,0.0,52,0,52,0,1014.6,1013.9,27.5,0.473,0.54
2020-01-07T14:00,25.0,21.7,28.0,82,0.0,0.0,24,0,24,0,1013.8,1013.1,27.8,0.47,0.57
2020-01-07T15:00,24.8,21.3,27.5,81,0.0,0.0,6,1,6,0,1013.5,1012.8,27.7,0.468,0.6
2020-01-07T16:00,24.8,21.1,27.7,80,0.0,0.0,2,0,2,0,1013.6,1012.9,27.3,0.467,0.63
2020-01-07T17:00,24.4,21.3,27.6,83,0.0,0.0,6,0,6,0,1014.0,1013.3,26.4,0.466,0.53
2020-01-07T18:00,24.0,21.8,27.9,88,0.0,0.0,4,0,4,0,1014.7,1014.0,25.5,0.466,0.37
2020-01-07T19:00,24.0,21.6,27.1,86,0.0,0.0,6,6,30,96,1015.6,1014.9,26.5,0.461,0.4
2020-01-07T20:00,24.0,21.4,27.3,86,0.1,0.1,86,11,35,78,1016.4,1015.7,25.7,0.462,0.43
2020-01-07T21:00,23.8,21.4,27.4,86,0.0,0.0,68,11,36,49,1016.5,1015.8,25.0,0.462,0.41
2020-01-07T22:00,23.4,21.5,27.3,89,0.0,0.0,78,6,27,70,1016.8,1016.1,24.5,0.463,0.31
2020-01-07T23:00,22.9,21.5,26.8,92,0.1,0.1,78,2,28,69,1016.8,1016.1,24.1,0.464,0.24
2020-01-08T00:00,22.0,21.1,25.6,95,0.1,0.1,73,1,39,56,1016.6,1015.9,23.7,0.466,0.14
2020-01-08T01:00,22.1,21.4,25.9,96,0.1,0.1,88,25,44,78,1016.2,1015.5,23.4,0.468,0.11
2020-01-08T02:00,22.4,21.4,26.4,94,0.2,0.2,83,33,38,72,1015.8,1015.1,23.2,0.47,0.17
2020-01-08T03:00,22.8,21.3,27.0,91,0.3,0.3,86,36,42,74,1015.5,1014.8,23.0,0.473,0.24
2020-01-08T04:00,21.8,21.0,25.5,95,0.1,0.1,90,28,46,80,1015.6,1014.9,22.8,0.474,0.13
2020-01-08T05:00,22.3,21.5,26.4,95,0.1,0.1,90,14,17,87,1015.6,1014.9,22.8,0.475,0.13
2020-01-08T06:00,21.1,20.8,24.5,98,0.0,0.0,92,5,37,88,1016.1,1015.4,22.6,0.475,0.05
2020-01-08T07:00,22.6,21.6,26.6,94,0.1,0.1,98,45,100,92,1016.8,1016.1,24.2,0.469,0.17
2020-01-08T08:00,23.3,21.2,27.2,88,0.1,0.1,98,63,88,91,1017.8,1017.1,24.2,0.47,0.34
2020-01-08T09:00,23.9,21.2,27.5,85,0.2,0.2,94,8,36,93,1018.4,1017.7,24.6,0.471,0.46
2020-01-08T10:00,24.5,21.1,28.0,81,0.1,0.1,94,5,42,93,1018.2,1017.5,25.3,0.471,0.57
2020-01-08T11:00,25.3,21.1,28.6,78,0.0,0.0,97,1,54,94,1017.5,1016.8,26.5,0.47,0.71
2020-01-08T12:00,25.4,21.2,29.0,78,0.1,0.1,96,3,47,95,1016.3,1015.6,27.3,0.468,0.73
2020-01-08T13:00,25.3,21.5,28.5,80,0.1,0.1,96,4,42,95,1015.1,1014.4,27.8,0.466,0.65
2020-01-08T14:00,24.9,21.8,27.9,83,0.1,0.1,96,4,34,95,1014.5,1013.8,28.0,0.465,0.54
2020-01-08T15:00,24.7,21.6,27.6,83,0.0,0.0,95,2,51,93,1014.1,1013.4,27.7,0.463,0.52
2020-01-08T16:00,24.7,21.3,27.6,81,0.0,0.0,95,2,44,91,1014.2,1013.5,27.2,0.462,0.59
2020-01-08T17:00,24.0,21.4,26.5,85,0.0,0.0,75,1,32,64,1014.6,1013.9,26.4,0.461,0.44
2020-01-08T18:00,23.5,21.6,26.5,89,0.1,0.1,77,10,41,72,1015.0,1014.3,25.5,0.463,0.32
2020-01-08T19:00,23.7,21.4,27.0,87,0.6,0.6,100,42,68,90,1015.4,1014.7,25.9,0.463,0.37
2020-01-08T20:00,23.8,21.4,27.5,86,0.5,0.5,98,43,96,87,1015.7,1015.0,25.1,0.468,0.4
2020-01-08T21:00,23.5,21.5,27.6,89,0.0,0.0,95,26,72,91,1015.9,1015.2,24.6,0.469,0.33
2020-01-08T22:00,23.1,21.3,27.1,90,0.0,0.0,93,13,45,90,1016.1,1015.4,24.2,0.469,0.29
2020-01-08T23:00,23.2,21.5,26.4,90,0.2,0.2,97,21,96,88,1016.1,1015.4,23.9,0.471,0.28
2020-01-09T00:00,23.0,21.3,25.9,90,0.8,0.8,88,49,28,83,1015.9,1015.2,23.6,0.48,0.28
2020-01-09T01:00,23.2,21.4,26.3,90,0.7,0.7,92,43,61,87,1015.6,1014.9,23.4,0.488,0.29
2020-01-09T02:00,23.3,21.3,26.7,89,0.3,0.3,95,19,54,92,1014.9,1014.2,23.2,0.49,0.33
2020-01-09T03:00,22.9,21.4,26.7,91,0.0,0.0,89,3,32,86,1014.7,1014.0,23.1,0.489,0.24
2020-01-09T04:00,22.7,21.5,26.6,93,0.1,0.1,47,1,37,25,1014.6,1013.9,23.0,0.488,0.19
2020-01-09T05:00,22.5,21.6,26.6,95,0.2,0.2,41,9,39,3,1014.7,1014.0,22.9,0.489,0.15
2020-01-09T06:00,22.2,21.7,26.5,97,0.3,0.3,49,5,45,9,1015.1,1014.4,22.7,0.493,0.08
2020-01-09T07:00,22.6,21.6,26.7,94,0.2,0.2,100,14,50,0,1016.0,1015.3,23.6,0.476,0.17
2020-01-09T08:00,23.2,21.2,27.1,88,0.1,0.1,85,5,86,0,1016.9,1016.2,23.9,0.477,0.33
2020-01-09T09:00,23.5,21.0,27.1,86,0.2,0.2,100,2,100,0,1017.1,1016.4,24.6,0.478,0.41
2020-01-09T10:00,23.7,20.9,27.0,84,0.2,0.2,100,1,100,0,1017.0,1016.3,25.2,0.479,0.46
2020-01-09T11:00,24.0,21.2,27.1,84,0.2,0.2,100,0,100,0,1016.4,1015.7,25.7,0.48,0.48
2020-01-09T12:00,24.4,21.3,27.1,83,0.1,0.1,100,0,100,0,1015.4,1014.7,26.2,0.48,0.52
2020-01-09T13:00,24.8,20.5,26.9,77,0.0,0.0,74,0,74,0,1014.4,1013.7,26.4,0.477,0.72
2020-01-09T14:00,24.8,20.1,27.0,75,0.0,0.0,61,1,61,0,1013.6,1012.9,26.6,0.475,0.78
2020-01-09T15:00,24.6,20.1,27.0,76,0.0,0.0,60,1,60,0,1013.2,1012.5,26.6,0.473,0.74
2020-01-09T16:00,24.6,20.1,26.9,76,0.0,0.0,51,2,47,9,1013.1,1012.4,26.4,0.471,0.74
2020-01-09T17:00,24.1,20.2,26.8,79,0.0,0.0,45,1,45,0,1013.4,1012.7,25.7,0.47,0.63
2020-01-09T18:00,23.3,20.6,26.8,85,0.0,0.0,3,1,3,0,1013.6,1012.9,24.8,0.47,0.44
2020-01-09T19:00,23.6,20.9,26.9,85,0.0,0.0,2,3,3,0,1014.2,1013.5,25.9,0.46,0.44
2020-01-09T20:00,23.2,20.5,26.7,85,0.0,0.0,3,2,1,0,1014.5,1013.8,24.9,0.46,0.43
2020-01-09T21:00,22.5,20.5,25.8,89,0.0,0.0,2,1,2,0,1014.6,1013.9,24.1,0.46,0.31
2020-01-09T22:00,23.2,20.9,27.1,87,0.0,0.0,19,1,19,0,1014.4,1013.7,23.5,0.461,0.36
2020-01-09T23:00,21.5,21.0,25.2,97,0.0,0.0,22,1,22,0,1014.4,1013.7,23.0,0.461,0.07
2020-01-10T00:00,20.4,20.4,23.5,100,0.0,0.0,17,0,17,0,1014.4,1013.7,22.6,0.461,0.01
