time,temperature_2m,dew_point_2m,apparent_temperature,relative_humidity_2m,precipitation,rain,cloud_cover,cloud_cover_mid,cloud_cover_low,cloud_cover_high,pressure_msl,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,vapour_pressure_deficit
2021-01-01T17:00,19.5,13.4,17.5,68,0.1,0.1,100,100,92,7,1020.6,1019.9,20.3,0.459,0.73
2021-01-01T18:00,19.5,13.2,17.4,67,0.0,0.0,100,97,99,18,1020.9,1020.2,19.8,0.458,0.75
2021-01-01T19:00,19.9,13.7,18.1,68,0.0,0.0,53,79,85,10,1020.9,1020.2,20.1,0.446,0.75
2021-01-01T20:00,19.6,13.5,18.2,68,0.0,0.0,91,36,51,84,1021.0,1020.3,19.7,0.445,0.73
2021-01-01T21:00,19.5,13.4,18.2,68,0.0,0.0,98,7,65,93,1020.9,1020.2,19.4,0.445,0.72
2021-01-01T22:00,19.4,13.4,18.5,68,0.0,0.0,99,39,69,95,1020.7,1020.0,19.2,0.445,0.72
2021-01-01T23:00,19.5,13.4,18.8,68,0.0,0.0,100,70,100,95,1020.4,1019.7,19.0,0.444,0.72
2021-01-02T00:00,19.5,13.6,18.9,69,0.0,0.0,100,90,100,99,1019.9,1019.2,19.0,0.444,0.71
2021-01-02T01:00,19.6,14.0,18.8,70,0.0,0.0,100,93,100,99,1019.3,1018.6,18.9,0.444,0.68
2021-01-02T02:00,19.3,14.4,18.3,74,0.0,0.0,100,100,100,100,1019.1,1018.4,18.9,0.444,0.59
2021-01-02T03:00,19.3,14.8,18.5,75,0.1,0.1,100,100,100,100,1018.7,1018.0,18.9,0.445,0.56
2021-01-02T04:00,19.4,14.8,18.7,75,0.1,0.1,100,100,100,100,1018.5,1017.8,18.9,0.445,0.58
2021-01-02T05:00,19.0,15.2,17.7,79,0.1,0.1,100,100,100,96,1018.8,1018.1,18.9,0.446,0.47
2021-01-02T06:00,19.3,15.0,17.9,76,0.2,0.2,100,100,100,87,1019.2,1018.5,18.8,0.448,0.53
2021-01-02T07:00,18.9,14.8,17.8,77,0.3,0.3,100,100,100,85,1020.3,1019.6,18.8,0.446,0.51
2021-01-02T08:00,19.1,15.1,18.0,78,0.4,0.4,100,100,100,91,1021.0,1020.3,18.8,0.45,0.49
2021-01-02T09:00,19.5,15.0,18.1,75,0.6,0.6,100,100,100,89,1021.3,1020.6,19.0,0.457,0.56
2021-01-02T10:00,19.1,15.9,18.1,81,0.7,0.7,100,100,100,76,1021.2,1020.5,19.2,0.464,0.41
2021-01-02T11:00,19.5,15.9,18.7,80,0.4,0.4,100,100,100,2,1020.4,1019.7,19.5,0.468,0.46
2021-01-02T12:00,19.8,15.6,18.9,77,0.2,0.2,100,99,100,0,1019.3,1018.6,19.9,0.469,0.53
2021-01-02T13:00,20.2,15.2,19.0,73,0.5,0.5,100,90,100,0,1018.1,1017.4,20.2,0.473,0.63
2021-01-02T14:00,20.2,15.1,19.1,73,0.3,0.3,100,6,100,0,1017.6,1016.9,20.3,0.475,0.65
2021-01-02T15:00,20.1,15.1,19.3,73,0.0,0.0,100,84,100,0,1017.7,1017.0,20.4,0.473,0.64
2021-01-02T16:00,19.9,15.1,19.5,74,0.1,0.1,100,93,100,0,1018.1,1017.4,20.2,0.473,0.61
2021-01-02T17:00,19.7,15.0,19.4,74,0.1,0.1,100,83,100,0,1018.3,1017.6,19.8,0.472,0.59
2021-01-02T18:00,19.8,14.7,19.7,72,0.0,0.0,100,88,100,49,1018.6,1017.9,19.5,0.471,0.64
2021-01-02T19:00,19.5,15.7,20.2,78,0.0,0.0,100,99,100,0,1019.1,1018.4,19.5,0.459,0.49
2021-01-02T20:00,19.3,16.1,20.2,82,0.1,0.1,100,91,100,0,1019.6,1018.9,19.3,0.46,0.41
2021-01-02T21:00,19.2,16.4,20.7,84,0.0,0.0,100,67,100,0,1019.5,1018.8,19.2,0.46,0.36
2021-01-02T22:00,19.1,16.8,20.9,87,0.0,0.0,100,14,100,0,1019.3,1018.6,19.1,0.46,0.29
2021-01-02T23:00,18.9,17.0,20.8,89,0.0,0.0,100,2,100,0,1019.0,1018.3,19.2,0.46,0.25
2021-01-03T00:00,18.7,17.0,20.6,90,0.1,0.1,100,1,100,0,1018.6,1017.9,19.1,0.46,0.22
2021-01-03T01:00,18.5,16.9,19.9,90,0.1,0.1,100,1,100,0,1017.8,1017.1,19.1,0.461,0.2
2021-01-03T02:00,18.5,16.5,19.6,88,0.0,0.0,100,2,100,0,1017.4,1016.7,19.0,0.461,0.25
2021-01-03T03:00,18.6,16.4,19.8,87,0.0,0.0,100,1,100,0,1016.7,1016.0,18.9,0.461,0.28
2021-01-03T04:00,18.7,16.6,20.2,88,0.0,0.0,100,1,100,0,1016.4,1015.7,18.9,0.461,0.26
2021-01-03T05:00,18.8,16.9,20.5,88,0.0,0.0,100,0,100,0,1016.7,1016.0,18.9,0.461,0.25
2021-01-03T06:00,19.0,17.3,21.0,90,0.1,0.1,100,3,100,0,1017.4,1016.7,18.9,0.461,0.22
2021-01-03T07:00,19.5,17.3,21.4,87,0.2,0.2,100,26,100,0,1018.3,1017.6,19.1,0.463,0.29
2021-01-03T08:00,20.1,18.1,22.1,88,0.4,0.4,100,42,100,0,1019.1,1018.4,19.5,0.467,0.28
2021-01-03T09:00,21.1,18.0,22.2,82,0.7,0.7,100,66,100,0,1019.6,1018.9,20.2,0.475,0.44
2021-01-03T10:00,21.4,18.1,22.0,81,0.5,0.5,100,81,100,0,1019.5,1018.8,20.6,0.479,0.48
2021-01-03T11:00,21.7,18.1,22.2,80,0.3,0.3,100,90,100,0,1019.1,1018.4,21.0,0.481,0.53
2021-01-03T12:00,21.7,18.1,21.8,80,0.1,0.1,100,91,100,0,1018.4,1017.7,21.4,0.481,0.52
2021-01-03T13:00,21.6,18.3,21.3,82,0.0,0.0,100,100,99,0,1017.6,1016.9,21.7,0.479,0.47
2021-01-03T14:00,21.7,18.1,21.2,80,0.0,0.0,100,100,100,1,1017.0,1016.3,21.8,0.477,0.52
2021-01-03T15:00,21.6,18.0,21.2,80,0.0,0.0,100,100,100,40,1016.8,1016.1,21.8,0.475,0.52
2021-01-03T16:00,21.4,18.1,21.0,81,0.0,0.0,100,100,100,58,1017.1,1016.4,21.6,0.474,0.47
2021-01-03T17:00,21.1,17.8,21.1,81,0.0,0.0,100,100,100,0,1017.3,1016.6,21.2,0.473,0.47
2021-01-03T18:00,21.1,17.8,21.4,82,0.1,0.1,100,100,100,0,1017.8,1017.1,20.9,0.473,0.46
2021-01-03T19:00,20.8,17.4,21.6,81,0.2,0.2,100,100,100,0,1018.6,1017.9,20.5,0.468,0.47
2021-01-03T20:00,20.9,17.6,21.5,81,0.2,0.2,100,100,100,0,1019.0,1018.3,20.3,0.469,0.46
2021-01-03T21:00,20.9,17.9,21.7,83,0.5,0.5,100,100,100,0,1019.1,1018.4,20.2,0.474,0.41
2021-01-03T22:00,20.7,18.1,21.8,85,0.6,0.6,100,100,100,0,1019.0,1018.3,20.1,0.479,0.36
2021-01-03T23:00,20.6,18.3,21.6,87,0.5,0.5,100,99,100,0,1018.7,1018.0,20.0,0.484,0.32
2021-01-04T00:00,20.5,18.4,21.4,88,0.4,0.4,100,99,100,0,1018.2,1017.5,20.0,0.487,0.3
2021-01-04T01:00,20.4,18.6,21.4,89,0.6,0.6,100,98,100,0,1017.6,1016.9,19.9,0.491,0.25
2021-01-04T02:00,20.3,18.7,21.3,91,0.6,0.6,100,96,100,6,1017.0,1016.3,19.9,0.496,0.23
2021-01-04T03:00,20.2,18.6,21.4,91,0.9,0.9,100,100,100,0,1016.7,1016.0,19.8,0.503,0.22
2021-01-04T04:00,20.4,19.0,21.7,92,1.3,1.3,100,97,100,0,1016.9,1016.2,19.8,0.512,0.2
2021-01-04T05:00,20.6,18.9,21.7,90,1.2,1.2,100,98,100,0,1017.4,1016.7,19.9,0.514,0.24
2021-01-04T06:00,20.7,19.0,21.7,90,1.2,1.2,100,97,100,26,1017.8,1017.1,19.9,0.515,0.24
2021-01-04T07:00,20.5,18.9,21.2,90,1.4,1.4,100,100,100,69,1018.5,1017.8,20.1,0.516,0.24
2021-01-04T08:00,20.7,19.2,21.3,91,0.9,0.9,100,100,100,72,1019.2,1018.5,20.2,0.515,0.22
2021-01-04T09:00,21.1,19.2,21.5,89,0.7,0.7,100,100,100,3,1019.8,1019.1,20.4,0.514,0.28
2021-01-04T10:00,21.4,19.2,21.8,87,0.9,0.9,100,100,100,28,1019.9,1019.2,20.6,0.515,0.32
2021-01-04T11:00,21.6,19.2,21.8,86,0.9,0.9,100,100,100,90,1019.3,1018.6,20.9,0.516,0.36
2021-01-04T12:00,21.5,19.4,21.8,88,0.7,0.7,100,100,100,100,1018.2,1017.5,21.2,0.514,0.32
2021-01-04T13:00,21.6,19.4,22.4,87,0.6,0.6,100,100,100,87,1017.0,1016.3,21.4,0.514,0.33
2021-01-04T14:00,21.8,19.0,22.4,84,0.3,0.3,100,100,100,79,1016.1,1015.4,21.5,0.511,0.41
2021-01-04T15:00,21.6,19.2,21.6,86,0.3,0.3,100,100,100,78,1015.9,1015.2,21.5,0.51,0.36
2021-01-04T16:00,21.2,19.2,21.8,88,0.4,0.4,100,100,100,100,1016.2,1015.5,21.3,0.51,0.29
2021-01-04T17:00,21.1,19.2,22.1,89,0.7,0.7,100,100,100,100,1016.8,1016.1,21.0,0.513,0.28
2021-01-04T18:00,21.0,19.2,22.0,89,0.5,0.5,100,100,100,99,1017.1,1016.4,20.7,0.513,0.26
2021-01-04T19:00,20.5,18.4,20.8,88,0.1,0.1,100,98,100,99,1017.4,1016.7,20.7,0.508,0.29
2021-01-04T20:00,20.5,18.5,21.1,88,0.1,0.1,100,100,100,99,1017.9,1017.2,20.4,0.507,0.29
2021-01-04T21:00,20.5,18.4,21.4,88,0.1,0.1,100,98,100,98,1018.0,1017.3,20.2,0.507,0.29
2021-01-04T22:00,20.3,18.3,21.5,88,0.2,0.2,100,100,100,89,1017.9,1017.2,20.0,0.507,0.29
2021-01-04T23:00,20.0,18.3,21.7,90,0.5,0.5,100,100,100,92,1017.6,1016.9,19.9,0.51,0.24
2021-01-05T00:00,20.0,18.4,22.0,91,0.7,0.7,100,100,100,93,1017.4,1016.7,19.9,0.514,0.22
2021-01-05T01:00,20.2,18.5,22.3,90,0.5,0.5,100,100,100,96,1017.0,1016.3,19.8,0.514,0.23
2021-01-05T02:00,20.2,18.6,22.4,90,0.2,0.2,100,100,100,95,1016.5,1015.8,19.8,0.511,0.23
2021-01-05T03:00,20.0,18.7,22.5,92,0.1,0.1,100,100,100,88,1016.2,1015.5,19.8,0.509,0.18
2021-01-05T04:00,20.1,18.7,22.4,91,0.1,0.1,100,100,100,0,1015.9,1015.2,19.8,0.508,0.2
2021-01-05T05:00,20.2,18.6,22.2,90,0.2,0.2,100,99,100,5,1016.2,1015.5,19.8,0.508,0.23
2021-01-05T06:00,20.4,18.7,22.4,90,0.2,0.2,100,100,100,26,1016.7,1016.0,19.8,0.508,0.24
2021-01-05T07:00,20.3,18.8,22.6,91,0.2,0.2,100,96,100,0,1017.4,1016.7,19.9,0.499,0.21
2021-01-05T08:00,20.8,18.8,22.8,88,0.1,0.1,100,97,100,0,1018.0,1017.3,20.2,0.498,0.29
2021-01-05T09:00,21.4,18.9,23.5,86,0.1,0.1,100,100,100,0,1018.6,1017.9,20.7,0.498,0.37
2021-01-05T10:00,21.8,19.0,24.0,84,0.3,0.3,100,100,100,0,1018.6,1017.9,21.1,0.5,0.41
2021-01-05T11:00,22.2,19.2,24.3,83,0.5,0.5,100,100,100,0,1018.2,1017.5,21.7,0.504,0.46
2021-01-05T12:00,22.4,19.4,24.3,83,0.2,0.2,100,100,100,0,1017.5,1016.8,22.0,0.504,0.45
2021-01-05T13:00,22.7,19.6,24.6,83,0.1,0.1,99,99,75,0,1016.7,1016.0,22.5,0.503,0.48
2021-01-05T14:00,22.9,19.8,24.6,83,0.0,0.0,99,99,95,0,1015.9,1015.2,22.8,0.501,0.48
2021-01-05T15:00,23.0,19.7,24.6,81,0.0,0.0,100,100,98,0,1015.8,1015.1,23.0,0.499,0.52
2021-01-05T16:00,22.8,19.7,24.7,83,0.0,0.0,100,100,100,0,1016.4,1015.7,22.7,0.497,0.48
2021-01-05T17:00,22.5,19.6,24.6,84,0.1,0.1,100,100,100,0,1017.0,1016.3,22.4,0.497,0.44
2021-01-05T18:00,22.0,19.6,24.1,86,0.2,0.2,100,100,100,0,1017.4,1016.7,22.0,0.497,0.37
2021-01-05T19:00,21.6,19.9,24.8,90,0.3,0.3,100,90,97,0,1017.3,1016.6,22.3,0.499,0.26
2021-01-05T20:00,21.5,19.9,24.7,91,0.0,0.0,89,70,88,0,1017.4,1016.7,21.9,0.498,0.24
2021-01-05T21:00,21.2,19.9,24.5,92,0.0,0.0,100,90,100,0,1017.7,1017.0,21.6,0.497,0.19
2021-01-05T22:00,20.9,20.1,24.4,95,0.1,0.1,100,100,100,0,1017.5,1016.8,21.4,0.497,0.12
2021-01-05T23:00,21.1,20.0,24.7,93,0.2,0.2,100,96,100,0,1017.4,1016.7,21.3,0.499,0.16
2021-01-06T00:00,21.2,19.6,24.6,90,0.2,0.2,100,98,100,0,1017.0,1016.3,21.3,0.5,0.24
2021-01-06T01:00,21.1,19.2,24.1,89,0.3,0.3,100,100,100,0,1016.6,1015.9,21.2,0.502,0.28
2021-01-06T02:00,21.1,19.0,23.6,88,0.6,0.6,100,100,100,0,1016.3,1015.6,21.0,0.507,0.3
2021-01-06T03:00,21.1,19.4,23.7,90,0.8,0.8,100,100,100,0,1015.8,1015.1,20.8,0.513,0.24
2021-01-06T04:00,21.2,20.1,23.6,94,1.1,1.1,100,100,100,0,1015.9,1015.2,20.8,0.519,0.16
2021-01-06T05:00,21.5,19.8,23.4,90,1.8,1.8,100,99,100,10,1016.1,1015.4,20.8,0.514,0.25
2021-01-06T06:00,21.8,19.8,23.5,88,0.7,0.7,98,94,88,52,1016.7,1016.0,20.8,0.515,0.3
2021-01-06T07:00,21.5,19.6,23.1,89,0.3,0.3,100,100,99,0,1017.0,1016.3,20.4,0.513,0.28
2021-01-06T08:00,22.0,19.8,23.4,88,0.2,0.2,100,100,88,0,1018.0,1017.3,20.8,0.512,0.33
2021-01-06T09:00,22.2,20.5,24.4,90,0.6,0.6,100,100,57,0,1018.2,1017.5,21.2,0.514,0.27
2021-01-06T10:00,22.6,20.5,24.2,88,0.4,0.4,100,100,41,0,1017.9,1017.2,21.9,0.513,0.34
2021-01-06T11:00,23.0,20.3,24.4,85,0.2,0.2,99,99,28,0,1017.2,1016.5,22.5,0.511,0.44
2021-01-06T12:00,23.0,20.1,24.3,84,0.1,0.1,96,95,29,0,1016.1,1015.4,22.9,0.508,0.46
2021-01-06T13:00,23.3,20.2,24.7,83,0.1,0.1,65,38,63,0,1015.0,1014.3,23.6,0.505,0.49
2021-01-06T14:00,22.9,20.0,24.2,84,0.2,0.2,100,100,100,0,1014.3,1013.6,23.9,0.504,0.46
2021-01-06T15:00,22.9,19.5,24.1,81,0.4,0.4,100,100,97,0,1013.9,1013.2,23.8,0.506,0.52
2021-01-06T16:00,22.7,19.7,24.3,83,0.3,0.3,100,100,90,0,1014.1,1013.4,23.4,0.506,0.46
2021-01-06T17:00,22.4,19.8,24.3,85,0.4,0.4,98,98,96,0,1014.6,1013.9,22.8,0.508,0.4
2021-01-06T18:00,22.2,19.9,24.3,87,0.2,0.2,100,100,98,0,1014.9,1014.2,22.3,0.507,0.35
2021-01-06T19:00,21.4,19.8,23.9,91,0.1,0.1,97,100,100,0,1015.1,1014.4,22.0,0.505,0.24
2021-01-06T20:00,21.6,19.9,24.0,90,0.2,0.2,100,98,100,0,1015.4,1014.7,21.7,0.505,0.26
2021-01-06T21:00,21.4,19.9,24.0,91,0.3,0.3,100,100,100,0,1015.5,1014.8,21.5,0.507,0.23
2021-01-06T22:00,21.4,20.2,24.4,93,0.8,0.8,100,99,100,0,1015.4,1014.7,21.4,0.513,0.19
2021-01-06T23:00,21.5,20.1,24.7,92,0.8,0.8,100,69,100,0,1015.3,1014.6,21.3,0.516,0.21
2021-01-07T00:00,21.5,20.4,25.1,94,0.4,0.4,98,59,98,0,1015.1,1014.4,21.3,0.514,0.16
2021-01-07T01:00,21.4,20.6,25.1,95,0.3,0.3,100,52,100,0,1014.7,1014.0,21.3,0.513,0.12
2021-01-07T02:00,21.5,20.4,25.1,94,0.3,0.3,100,51,100,0,1014.1,1013.4,21.2,0.513,0.16
2021-01-07T03:00,21.8,20.2,24.9,91,0.4,0.4,100,48,100,48,1013.9,1013.2,21.2,0.513,0.25
2021-01-07T04:00,22.0,19.7,24.2,87,0.2,0.2,100,46,100,68,1013.9,1013.2,21.2,0.511,0.35
2021-01-07T05:00,22.1,19.8,24.2,87,0.2,0.2,100,75,100,75,1014.5,1013.8,21.1,0.509,0.35
2021-01-07T06:00,22.2,19.8,24.3,87,0.2,0.2,100,100,100,77,1015.4,1014.7,21.1,0.509,0.36
2021-01-07T07:00,21.5,20.1,24.7,92,0.3,0.3,100,100,100,13,1015.7,1015.0,21.0,0.514,0.21
2021-01-07T08:00,21.8,20.2,25.1,91,0.4,0.4,100,100,100,27,1016.5,1015.8,21.3,0.513,0.24
2021-01-07T09:00,22.3,20.2,25.5,88,0.4,0.4,100,98,100,0,1017.0,1016.3,22.0,0.513,0.33
2021-01-07T10:00,22.7,20.3,25.8,87,0.1,0.1,96,95,73,0,1016.8,1016.1,22.7,0.51,0.37
2021-01-07T11:00,23.1,20.3,25.8,85,0.0,0.0,46,41,41,0,1016.3,1015.6,23.7,0.507,0.44
2021-01-07T12:00,23.2,20.3,25.7,84,0.1,0.1,48,39,43,0,1015.5,1014.8,24.5,0.504,0.47
2021-01-07T13:00,23.1,20.1,25.2,83,0.1,0.1,94,49,86,53,1014.4,1013.7,24.9,0.501,0.48
2021-01-07T14:00,22.6,20.0,24.2,85,0.1,0.1,100,53,100,49,1013.9,1013.2,24.7,0.5,0.4
2021-01-07T15:00,22.2,19.8,23.6,87,0.5,0.5,96,58,85,70,1013.9,1013.2,24.3,0.503,0.36
2021-01-07T16:00,22.0,19.6,23.4,86,0.2,0.2,99,93,97,68,1014.1,1013.4,23.7,0.503,0.37
2021-01-07T17:00,21.7,19.6,23.3,88,0.3,0.3,99,70,95,75,1014.7,1014.0,23.1,0.504,0.32
2021-01-07T18:00,21.6,19.5,23.3,88,0.4,0.4,97,64,91,54,1015.2,1014.5,22.5,0.507,0.31
2021-01-07T19:00,21.7,19.9,24.9,90,0.4,0.4,100,100,100,0,1015.4,1014.7,22.5,0.506,0.27
2021-01-07T20:00,21.8,19.9,24.7,89,0.2,0.2,100,100,100,0,1016.0,1015.3,22.2,0.506,0.29
2021-01-07T21:00,21.6,19.6,24.3,88,0.2,0.2,100,100,100,0,1016.1,1015.4,21.9,0.506,0.3
2021-01-07T22:00,21.5,19.4,23.9,88,0.4,0.4,100,100,100,0,1016.1,1015.4,21.7,0.508,0.31
2021-01-07T23:00,21.3,19.3,23.7,88,0.3,0.3,100,100,100,0,1016.2,1015.5,21.5,0.509,0.3
2021-01-08T00:00,21.1,19.3,23.2,89,0.3,0.3,100,100,99,6,1016.3,1015.6,21.3,0.509,0.26
2021-01-08T01:00,20.9,19.3,22.8,91,0.4,0.4,100,100,100,48,1016.0,1015.3,21.1,0.51,0.23
2021-01-08T02:00,21.0,19.7,23.2,93,1.4,1.4,100,100,100,76,1015.6,1014.9,21.0,0.518,0.18
2021-01-08T03:00,21.2,19.9,23.1,92,1.1,1.1,100,100,100,82,1015.2,1014.5,21.0,0.518,0.19
2021-01-08T04:00,21.4,19.6,23.0,89,1.0,1.0,100,100,98,72,1015.4,1014.7,21.0,0.518,0.27
2021-01-08T05:00,21.5,19.5,22.8,89,0.9,0.9,100,100,90,39,1015.8,1015.1,20.9,0.518,0.29
2021-01-08T06:00,21.3,19.5,22.2,89,0.9,0.9,100,100,100,49,1016.6,1015.9,20.9,0.518,0.27
2021-01-08T07:00,21.3,19.8,23.3,91,0.5,0.5,98,100,96,0,1017.1,1016.4,21.0,0.518,0.22
2021-01-08T08:00,21.4,20.2,23.2,93,1.3,1.3,100,100,100,3,1018.3,1017.6,21.1,0.506,0.18
2021-01-08T09:00,21.9,20.4,23.9,91,1.8,1.8,100,100,100,39,1018.8,1018.1,21.5,0.512,0.23
2021-01-08T10:00,21.6,20.1,22.2,91,2.3,2.3,100,100,100,65,1018.9,1018.2,21.8,0.505,0.22
2021-01-08T11:00,21.3,19.1,20.4,87,3.9,3.9,100,100,100,79,1019.0,1018.3,21.7,0.518,0.33
2021-01-08T12:00,21.1,18.9,19.9,87,4.0,4.0,100,100,100,86,1018.4,1017.7,21.6,0.511,0.32
2021-01-08T13:00,20.8,18.4,19.5,86,4.8,4.8,100,100,100,0,1017.8,1017.1,21.3,0.518,0.33
2021-01-08T14:00,20.3,18.0,19.0,87,4.2,4.2,100,100,100,0,1017.7,1017.0,20.9,0.5,0.31
2021-01-08T15:00,20.0,17.5,18.5,86,2.8,2.8,100,100,100,0,1017.8,1017.1,20.6,0.498,0.33
2021-01-08T16:00,19.6,17.4,18.0,87,1.4,1.4,100,100,100,0,1018.0,1017.3,20.3,0.512,0.3
2021-01-08T17:00,19.7,16.6,17.7,83,0.7,0.7,100,100,100,0,1018.6,1017.9,19.9,0.514,0.4
2021-01-08T18:00,19.5,16.6,17.3,83,0.4,0.4,100,100,100,0,1019.1,1018.4,19.5,0.514,0.38
2021-01-08T19:00,18.8,15.5,16.7,81,0.2,0.2,100,100,100,0,1020.0,1019.3,19.4,0.507,0.41
2021-01-08T20:00,18.7,15.2,16.6,80,0.2,0.2,100,100,100,0,1020.5,1019.8,19.1,0.507,0.44
2021-01-08T21:00,18.7,15.2,16.8,80,0.3,0.3,100,100,100,0,1020.6,1019.9,18.9,0.507,0.43
2021-01-08T22:00,18.6,15.2,16.9,81,0.4,0.4,100,100,100,0,1020.3,1019.6,18.7,0.509,0.41
2021-01-08T23:00,18.1,15.7,17.2,86,1.0,1.0,100,100,100,0,1020.3,1019.6,18.6,0.516,0.29
2021-01-09T00:00,18.2,16.2,17.8,88,1.9,1.9,100,100,100,0,1019.9,1019.2,18.5,0.516,0.25
2021-01-09T01:00,18.5,16.0,17.8,86,0.8,0.8,100,100,100,0,1019.3,1018.6,18.4,0.517,0.31
2021-01-09T02:00,18.8,15.6,17.1,82,0.4,0.4,100,100,100,0,1018.8,1018.1,18.4,0.515,0.4
2021-01-09T03:00,18.7,15.3,16.5,81,0.4,0.4,100,100,100,0,1018.4,1017.7,18.3,0.514,0.42
2021-01-09T04:00,18.8,15.3,16.5,80,0.4,0.4,100,100,98,0,1018.6,1017.9,18.2,0.513,0.43
2021-01-09T05:00,19.0,15.2,16.9,79,0.3,0.3,100,100,95,0,1019.1,1018.4,18.1,0.512,0.47
2021-01-09T06:00,18.9,15.3,16.8,80,0.5,0.5,100,100,100,0,1019.8,1019.1,18.1,0.514,0.45
2021-01-09T07:00,18.7,15.3,17.7,81,0.7,0.7,100,100,100,0,1020.5,1019.8,17.8,0.509,0.42
2021-01-09T08:00,18.3,15.8,17.5,85,0.8,0.8,100,100,100,0,1021.3,1020.6,18.0,0.516,0.31
2021-01-09T09:00,18.4,15.6,17.5,83,2.4,2.4,100,100,100,0,1021.7,1021.0,18.2,0.51,0.35
2021-01-09T10:00,18.7,15.7,17.7,83,2.7,2.7,100,100,100,0,1021.3,1020.6,18.6,0.51,0.37
2021-01-09T11:00,18.8,15.8,17.5,83,3.2,3.2,100,100,100,0,1020.9,1020.2,18.9,0.512,0.38
2021-01-09T12:00,19.0,15.8,17.7,82,2.7,2.7,100,100,100,0,1019.8,1019.1,19.2,0.51,0.4
2021-01-09T13:00,19.4,15.5,18.1,78,1.6,1.6,100,100,100,0,1018.7,1018.0,19.4,0.506,0.49
2021-01-09T14:00,19.4,15.8,18.2,80,1.1,1.1,100,100,100,0,1017.7,1017.0,19.4,0.503,0.46
2021-01-09T15:00,19.2,15.8,18.2,81,0.5,0.5,100,100,100,0,1017.4,1016.7,19.4,0.506,0.43
2021-01-09T16:00,19.2,15.7,18.3,80,0.2,0.2,100,100,100,0,1017.3,1016.6,19.3,0.506,0.44
2021-01-09T17:00,19.0,15.9,18.5,82,0.2,0.2,96,94,95,0,1017.7,1017.0,19.1,0.506,0.39
2021-01-09T18:00,18.8,16.0,18.6,84,0.4,0.4,100,92,100,0,1018.5,1017.8,18.8,0.508,0.36
2021-01-09T19:00,17.9,15.2,17.5,84,0.9,0.9,100,89,100,0,1019.1,1018.4,18.8,0.517,0.32
2021-01-09T20:00,18.1,15.0,18.1,82,0.1,0.1,100,89,100,0,1019.7,1019.0,18.4,0.511,0.37
2021-01-09T21:00,18.4,15.2,18.4,82,0.1,0.1,100,92,100,0,1019.8,1019.1,18.2,0.508,0.38
2021-01-09T22:00,18.2,15.4,18.5,83,0.1,0.1,100,100,100,0,1019.7,1019.0,18.1,0.506,0.35
2021-01-09T23:00,18.1,15.3,18.3,84,0.1,0.1,100,96,100,0,1019.2,1018.5,18.0,0.504,0.33
2021-01-10T00:00,17.9,15.2,18.1,84,0.0,0.0,100,100,100,0,1018.9,1018.2,17.9,0.502,0.32
