time,temperature_2m,dew_point_2m,apparent_temperature,relative_humidity_2m,precipitation,rain,cloud_cover,cloud_cover_mid,cloud_cover_low,cloud_cover_high,pressure_msl,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,vapour_pressure_deficit
2023-01-08T00:00,20.2,18.0,21.9,87,0.0,0.0,100,100,100,100,1017.1,1016.4,20.0,0.484,0.31
2023-01-08T01:00,20.1,18.2,22.1,89,0.1,0.1,100,97,100,100,1016.6,1015.9,20.0,0.484,0.26
2023-01-08T02:00,20.2,18.2,21.9,88,0.0,0.0,100,100,100,100,1015.9,1015.2,19.9,0.484,0.28
2023-01-08T03:00,20.3,18.0,21.6,87,0.0,0.0,100,100,100,100,1015.3,1014.6,19.9,0.483,0.32
2023-01-08T04:00,20.2,17.9,21.8,87,0.0,0.0,100,100,100,100,1015.2,1014.5,19.9,0.483,0.32
2023-01-08T05:00,20.2,17.8,21.8,86,0.0,0.0,100,100,100,100,1015.1,1014.4,19.8,0.483,0.33
2023-01-08T06:00,20.3,17.6,21.6,85,0.0,0.0,100,100,100,98,1015.5,1014.8,19.8,0.483,0.36
2023-01-08T07:00,20.1,17.8,21.0,87,0.1,0.1,100,100,100,100,1016.5,1015.8,20.2,0.495,0.32
2023-01-08T08:00,20.4,17.8,21.4,85,0.3,0.3,100,100,100,100,1017.2,1016.5,20.1,0.497,0.36
2023-01-08T09:00,20.6,17.8,21.7,84,0.3,0.3,100,100,100,100,1017.7,1017.0,20.2,0.499,0.4
2023-01-08T10:00,21.0,17.9,22.1,82,0.2,0.2,100,100,100,100,1017.6,1016.9,20.3,0.5,0.44
2023-01-08T11:00,21.2,17.8,22.3,81,0.0,0.0,100,100,100,100,1017.1,1016.4,20.5,0.498,0.48
2023-01-08T12:00,21.4,17.8,22.6,80,0.0,0.0,100,100,100,100,1016.4,1015.7,20.8,0.496,0.5
2023-01-08T13:00,21.5,18.1,22.4,81,0.0,0.0,100,100,100,100,1015.4,1014.7,21.2,0.495,0.49
2023-01-08T14:00,21.7,18.3,22.1,81,0.0,0.0,100,100,100,100,1014.7,1014.0,21.3,0.493,0.5
2023-01-08T15:00,21.8,18.5,22.1,82,0.0,0.0,100,100,100,100,1014.6,1013.9,21.3,0.492,0.48
2023-01-08T16:00,21.7,18.7,22.0,83,0.0,0.0,100,100,98,100,1014.4,1013.7,21.2,0.491,0.44
2023-01-08T17:00,21.6,18.7,21.9,84,0.0,0.0,100,93,100,100,1014.7,1014.0,21.1,0.49,0.42
2023-01-08T18:00,21.2,18.8,21.9,86,0.1,0.1,100,50,100,100,1015.5,1014.8,20.9,0.489,0.35
2023-01-08T19:00,21.2,18.5,23.0,85,0.1,0.1,100,44,100,100,1015.9,1015.2,21.4,0.488,0.39
2023-01-08T20:00,21.3,18.8,23.2,86,0.0,0.0,100,100,100,100,1016.6,1015.9,21.1,0.487,0.36
2023-01-08T21:00,21.1,19.0,23.3,88,0.0,0.0,100,100,100,100,1016.9,1016.2,20.9,0.487,0.31
2023-01-08T22:00,20.9,19.1,23.7,89,0.0,0.0,100,100,100,100,1017.0,1016.3,20.8,0.487,0.26
2023-01-08T23:00,20.9,19.3,23.8,90,0.0,0.0,100,100,100,91,1016.9,1016.2,20.7,0.486,0.24
2023-01-09T00:00,20.9,19.3,23.6,90,0.0,0.0,100,100,100,44,1016.7,1016.0,20.6,0.486,0.24
2023-01-09T01:00,21.0,19.3,23.4,90,0.2,0.2,100,100,100,81,1016.2,1015.5,20.6,0.487,0.26
2023-01-09T02:00,21.0,19.3,23.3,90,0.2,0.2,100,100,100,92,1015.6,1014.9,20.6,0.489,0.25
2023-01-09T03:00,21.0,19.3,23.5,90,0.3,0.3,100,100,100,8,1015.1,1014.4,20.5,0.491,0.25
2023-01-09T04:00,20.9,19.4,23.6,91,0.2,0.2,100,100,100,72,1014.7,1014.0,20.5,0.493,0.23
2023-01-09T05:00,20.9,19.4,23.5,91,1.5,1.5,100,100,100,80,1014.8,1014.1,20.5,0.51,0.23
2023-01-09T06:00,20.8,19.5,23.7,92,1.6,1.6,100,100,100,19,1015.5,1014.8,20.4,0.509,0.19
2023-01-09T07:00,20.7,19.1,22.6,91,0.6,0.6,100,100,100,100,1016.7,1016.0,20.9,0.513,0.22
2023-01-09T08:00,20.6,19.0,22.9,91,1.3,1.3,100,100,100,100,1017.5,1016.8,20.7,0.506,0.23
2023-01-09T09:00,21.0,19.3,23.8,90,4.0,4.0,100,100,100,94,1018.2,1017.5,20.8,0.516,0.26
2023-01-09T10:00,21.4,19.6,24.5,89,1.8,1.8,100,100,100,15,1018.1,1017.4,21.3,0.506,0.27
2023-01-09T11:00,22.1,20.0,24.5,88,0.2,0.2,100,100,100,2,1017.3,1016.6,21.8,0.506,0.31
2023-01-09T12:00,22.7,20.2,24.9,86,0.0,0.0,100,34,100,0,1016.3,1015.6,22.2,0.503,0.4
2023-01-09T13:00,23.3,20.1,24.7,82,0.0,0.0,100,47,100,0,1015.0,1014.3,22.8,0.501,0.51
2023-01-09T14:00,23.6,20.2,25.0,81,0.0,0.0,100,81,100,1,1014.6,1013.9,23.3,0.498,0.55
2023-01-09T15:00,23.5,19.9,24.5,80,0.0,0.0,100,100,100,1,1014.5,1013.8,23.5,0.496,0.57
2023-01-09T16:00,22.9,19.8,24.2,83,0.0,0.0,100,60,100,0,1014.6,1013.9,23.2,0.495,0.48
2023-01-09T17:00,22.5,19.4,23.8,83,0.0,0.0,100,28,100,0,1015.0,1014.3,22.8,0.494,0.47
2023-01-09T18:00,22.1,19.2,23.6,84,0.0,0.0,100,26,100,0,1015.7,1015.0,22.2,0.493,0.44
2023-01-09T19:00,21.6,19.1,23.4,86,0.0,0.0,100,31,100,28,1016.2,1015.5,21.9,0.49,0.36
2023-01-09T20:00,21.8,19.2,23.7,85,0.0,0.0,100,23,100,77,1016.8,1016.1,21.6,0.49,0.39
2023-01-09T21:00,21.9,19.4,24.4,86,0.1,0.1,100,100,100,0,1017.0,1016.3,21.4,0.491,0.37
2023-01-09T22:00,21.6,19.6,24.6,89,0.3,0.3,100,100,100,0,1017.1,1016.4,21.3,0.494,0.29
2023-01-09T23:00,21.5,19.7,24.3,89,0.2,0.2,100,50,100,0,1017.0,1016.3,21.2,0.495,0.27
2023-01-10T00:00,21.2,19.5,24.0,90,0.0,0.0,100,43,100,0,1016.3,1015.6,21.0,0.494,0.25
